Equal_Reserve,Modeled_RDI,RDI70_Boundary
0.5715,0.5820000000000051,0.7445
0.5720000000000001,0.582388888888894,0.7445
0.5725,0.5828333333333384,0.7445
0.5730000000000001,0.5832777777777829,0.7445
0.5735,0.5837222222222272,0.7445
0.5740000000000001,0.5840555555555607,0.7445
0.5745,0.5846111111111162,0.7445
0.5750000000000001,0.5849444444444495,0.7445
0.5755,0.585388888888894,0.7445
0.5760000000000001,0.5857222222222273,0.7445
0.5765,0.5862777777777828,0.7445
0.577,0.5866111111111161,0.7445
0.5775,0.5870555555555605,0.7445
0.5780000000000001,0.5873888888888938,0.7445
0.5785,0.5879444444444494,0.7445
0.579,0.5882777777777827,0.7445
0.5795,0.5887222222222271,0.7445
0.5800000000000001,0.5890555555555604,0.7445
0.5805,0.5895000000000049,0.7445
0.581,0.5899444444444494,0.7445
0.5815,0.5903333333333383,0.7445
0.5820000000000001,0.5907222222222271,0.7445
0.5825,0.5911666666666715,0.7445
0.583,0.591611111111116,0.7445
0.5835,0.5919444444444493,0.7445
0.5840000000000001,0.5923888888888937,0.7445
0.5845,0.592722222222227,0.7445
0.585,0.5932777777777826,0.7445
0.5855,0.5936111111111159,0.7445
0.5860000000000001,0.5940000000000047,0.7445
0.5865,0.5943888888888936,0.7445
0.587,0.5948333333333381,0.7445
0.5875,0.5952777777777826,0.7445
0.5880000000000001,0.5956111111111159,0.7445
0.5885,0.5960555555555603,0.7445
0.589,0.5963888888888936,0.7445
0.5895,0.596833333333338,0.7445
0.5900000000000001,0.5972777777777825,0.7445
0.5905,0.5976111111111158,0.7445
0.591,0.5980555555555602,0.7445
0.5915,0.5983888888888935,0.7445
0.5920000000000001,0.598944444444449,0.7445
0.5925,0.5992777777777825,0.7445
0.593,0.5996111111111158,0.7445
0.5935,0.6000555555555602,0.7445
0.5940000000000001,0.6003888888888935,0.7445
0.5945,0.6008333333333379,0.7445
0.595,0.6012777777777824,0.7445
0.5955,0.6016111111111156,0.7445
0.5960000000000001,0.6020555555555601,0.7445
0.5965,0.6023888888888934,0.7445
0.597,0.6028333333333379,0.7445
0.5975,0.6032777777777824,0.7445
0.5980000000000001,0.6036111111111157,0.7445
